2019-11-12 10:01:49.352 [main] INFO  c.newland.nideshopserver.NideshopServerApplication - Starting NideshopServerApplication on DESKTOP-79PVM28 with PID 42604 (C:\Users\23647\git\nideshop-springboot\nideshop-server\target\classes started by 23647 in C:\Users\23647\git\nideshop-springboot\nideshop-server)
2019-11-12 14:16:40.931 [main] INFO  c.newland.nideshopserver.NideshopServerApplication - No active profile set, falling back to default profiles: default
2019-11-12 14:16:42.284 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-11-12 14:16:42.289 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-11-12 14:16:42.432 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 126ms. Found 0 repository interfaces.
2019-11-12 14:16:42.882 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$3e309885] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-12 14:16:43.550 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8360 (http)
2019-11-12 14:16:43.567 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8360"]
2019-11-12 14:16:43.579 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-11-12 14:16:43.580 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.16]
2019-11-12 14:16:43.592 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jre1.8.0_172\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:/Program Files/Java/jre1.8.0_172/bin/server;C:/Program Files/Java/jre1.8.0_172/bin;C:/Program Files/Java/jre1.8.0_172/lib/amd64;C:\Python27\;C:\Python27\Scripts;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Go\gohome\bin;C:\Go\gcc\mingw64\bin;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\MySQL\MySQL Utilities 1.6\;C:\Program Files\Java\nodejs\;C:\ProgramData\chocolatey\bin;C:\Git\cmd;C:\Users\23647\AppData\Local\Microsoft\WindowsApps;;C:\Program Files (x86)\SSH Communications Security\SSH Secure Shell;C:\Users\23647\AppData\Roaming\npm;C:\apache-maven-3.3.9-bin\eclipse;;.]
2019-11-12 14:16:43.859 [main] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2019-11-12 14:16:43.860 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2863 ms
2019-11-12 14:16:45.996 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-11-12 14:16:46.232 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear tk.mybatis.mapper.util.MsUtil CLASS_CACHE cache.
2019-11-12 14:16:46.234 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear tk.mybatis.mapper.genid.GenIdUtil CACHE cache.
2019-11-12 14:16:46.235 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear tk.mybatis.mapper.version.VersionUtil CACHE cache.
2019-11-12 14:16:46.235 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear EntityHelper entityTableMap cache.
2019-11-12 14:16:46.918 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8360"]
2019-11-12 14:16:46.965 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8360 (http) with context path '/api'
2019-11-12 14:16:46.972 [main] INFO  c.newland.nideshopserver.NideshopServerApplication - Started NideshopServerApplication in 6.605 seconds (JVM running for 7.171)
2019-11-12 14:16:56.072 [http-nio-8360-exec-2] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-11-12 14:16:56.073 [http-nio-8360-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-11-12 14:16:56.085 [http-nio-8360-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 11 ms
2019-11-12 14:16:56.113 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:16:56.113 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:16:56.113 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/index/index
2019-11-12 14:16:56.113 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/goods/count
2019-11-12 14:16:56.174 [http-nio-8360-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-11-12 14:16:56.352 [http-nio-8360-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-11-12 14:17:02.454 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:02.457 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 14:17:02.467 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户未登录！
2019-11-12 14:17:14.232 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:14.233 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/auth/loginByWeixin
2019-11-12 14:17:19.170 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:19.171 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 14:17:19.175 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:17:21.267 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:21.268 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/detail
2019-11-12 14:17:21.274 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:17:21.302 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:21.303 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 14:17:26.907 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:26.909 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/save
2019-11-12 14:17:26.913 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:17:27.164 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:27.165 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 14:17:27.169 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:17:30.320 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:30.321 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/detail
2019-11-12 14:17:30.325 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:17:30.359 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:30.359 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 14:17:33.641 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:33.642 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/save
2019-11-12 14:17:33.646 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:17:33.898 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:33.901 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 14:17:33.906 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:17:43.153 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:43.154 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/index
2019-11-12 14:17:43.164 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:17:45.065 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:45.067 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 14:17:45.070 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:17:49.481 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:17:49.482 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 14:17:49.487 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:18:14.516 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:14.517 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/index
2019-11-12 14:18:14.522 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:18:16.241 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:16.243 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 14:18:16.249 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:18:18.321 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:18.323 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 14:18:18.326 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:18:19.397 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:19.398 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/detail
2019-11-12 14:18:19.403 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:18:19.430 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:19.431 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 14:18:22.533 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:22.534 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 14:18:23.191 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:23.191 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 14:18:33.544 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:33.545 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 14:18:33.549 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:18:33.985 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:33.985 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/index
2019-11-12 14:18:33.989 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:18:37.502 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:37.503 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 14:18:37.510 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:18:48.940 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:48.941 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/index
2019-11-12 14:18:48.946 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 14:18:50.558 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:50.559 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/catalog/index
2019-11-12 14:18:50.643 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:50.644 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/goods/count
2019-11-12 14:18:52.056 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 14:18:52.057 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/topic/list
